Kepler-760b	TIC-158494681
Kepler-760c	TIC-158494681
Kepler-769b	TIC-137815803
Kepler-769c	TIC-137815803
Kepler-770b	TIC-120891972
Kepler-770c	TIC-120891972
Kepler-770d	TIC-120891972
Kepler-779b	TIC-352012126
Kepler-78b	TIC-270701667
Kepler-783b	TIC-159642390
Kepler-783c	TIC-159642390
Kepler-79b	TIC-239306681
Kepler-79c	TIC-239306681
Kepler-79d	TIC-239306681
Kepler-79e	TIC-239306681
Kepler-795b	TIC-122684233
Kepler-80b	TIC-184296619
Kepler-80c	TIC-184296619
Kepler-80d	TIC-184296619
Kepler-80e	TIC-184296619
Kepler-80f	TIC-184296619
Kepler-80g	TIC-184296619
Kepler-804b	TIC-275573295
Kepler-804c	TIC-275573295
Kepler-81b	TIC-270611154
Kepler-81c	TIC-270611154
Kepler-81d	TIC-270611154
Kepler-82b	TIC-63372898
Kepler-82c	TIC-63372898
Kepler-82d	TIC-63372898
Kepler-82e	TIC-63372898
Kepler-82f	TIC-63372898
Kepler-825b	TIC-378086008
Kepler-825c	TIC-378086008
Kepler-83b	TIC-123416515
Kepler-83c	TIC-123416515
Kepler-83d	TIC-123416515
Kepler-84b	TIC-170646917
Kepler-84c	TIC-170646917
Kepler-84d	TIC-170646917
Kepler-84e	TIC-170646917
Kepler-84f	TIC-170646917
Kepler-85b	TIC-159580705
Kepler-85c	TIC-159580705
Kepler-85d	TIC-159580705
Kepler-85e	TIC-159580705
Kepler-87b	TIC-273592336
Kepler-87c	TIC-273592336
Kepler-88d	TIC-122712595
Kepler-887b	TIC-122293639
Kepler-887c	TIC-122293639
Kepler-9b	TIC-120571842
Kepler-9c	TIC-120571842
Kepler-9d	TIC-120571842
Kepler-90i	TIC-267667295
Kepler-903b	TIC-121732589
Kepler-903c	TIC-121732589
Kepler-908b	TIC-139106731
Kepler-92b	TIC-121943724
Kepler-92c	TIC-121943724
Kepler-92d	TIC-121943724
Kepler-920b	TIC-267570317
Kepler-920c	TIC-267570317
Kepler-93b	TIC-137151335
Kepler-93c	TIC-137151335
Kepler-937b	TIC-270854155
Kepler-937c	TIC-270854155
Kepler-94b	TIC-123309556
Kepler-94c	TIC-123309556
Kepler-951b	TIC-121395761
Kepler-953b	TIC-158933249
Kepler-953c	TIC-158933249
Kepler-967b	TIC-120962548
Kepler-967c	TIC-120962548
Kepler-968b	TIC-350814607
Kepler-968c	TIC-350814607
Kepler-969b	TIC-158785055
Kepler-969c	TIC-158785055
Kepler-97b	TIC-399951991
Kepler-97c	TIC-399951991
Kepler-970b	TIC-122069243
Kepler-99b	TIC-169462917
Kepler-990b	TIC-273591945
Kepler-990c	TIC-273591945
L98-59b	TIC-307210830
L98-59c	TIC-307210830
L98-59d	TIC-307210830
LHS1140b	TIC-92226327
LHS1140c	TIC-92226327
LP791-18b	TIC-181804752
LP791-18c	TIC-181804752
LTT1445Ab	TIC-98796344
LTT3780b	TIC-36724087
LTT3780c	TIC-36724087
Lupus-TR-3b	TIC-153091721
MASCARA-4b	TIC-371443216
MOA-2008-BLG-379Lb	
MOA-2010-BLG-328Lb	
MOA-2010-BLG-477Lb	
MOA-2011-BLG-028Lb	
MOA-2011-BLG-262Lb	
MOA-2013-BLG-220Lb	
MOA-2013-BLG-605Lb	
MOA-bin-1Lb	
MOA-bin-29b	
MXB1658-298b	
NGC2682Sand364b	TIC-437030651
NGTS-10b	TIC-37348844
NGTS-14Ab	TIC-197643976
NGTS-3Ab	TIC-124778445
NYVirb	TIC-175402069
NYVirc	TIC-175402069
OGLE-2005-BLG-169Lb	
OGLE-2007-BLG-368Lb	
OGLE-2008-BLG-355Lb	
OGLE-2012-BLG-0950Lb	
OGLE-2015-BLG-1649Lb	
OGLE-2016-BLG-0263Lb	
OGLE-2017-BLG-0373Lb	
OGLE-2017-BLG-0406Lb	
OGLE-2017-BLG-0482Lb	
OGLE-2017-BLG-1375Lb	
OGLE-2018-BLG-0596Lb	
OGLE-2018-BLG-0740Lb	
OGLE-TR-56b	
PDS70b	TIC-179413040
PDS70c	TIC-179413040
PH1b	TIC-170348142
PSRB0329+54b	TIC-316847481
PSRB1257+12b	
PSRB1257+12c	
PSRB1257+12d	
PSRJ2322-2650b	
ProximaCenb	TIC-388857263
RRCaeb	TIC-219244444
Ross458c	TIC-88138162
SWEEPS-11b	
SWEEPS-4b	
TIC237913194b	
TOI-1130b	TIC-254113311
TOI-1130c	TIC-254113311
TOI-125b	TIC-52368076
TOI-125c	TIC-52368076
TOI-125d	TIC-52368076
TOI-1266b	TIC-467179528
TOI-1266c	TIC-467179528
TOI-1333b	TIC-395171208
TOI-1338b	TIC-260128333
TOI-1478b	TIC-409794137
TOI-150.01	TIC-271893367
TOI-1601b	TIC-139375960
TOI-178b	TIC-251848941
TOI-178c	TIC-251848941
TOI-178d	TIC-251848941
TOI-178e	TIC-251848941
TOI-178f	TIC-251848941
TOI-178g	TIC-251848941
TOI-201b	TIC-350618622
TOI-216.01	TIC-55652896
TOI-216.02	TIC-55652896
TOI-270b	TIC-259377017
TOI-270c	TIC-259377017
TOI-270d	TIC-259377017
TOI-421b	TIC-94986319
TOI-421c	TIC-94986319
TOI-451b	TIC-257605131
TOI-451c	TIC-257605131
TOI-451d	TIC-257605131
TOI-519b	TIC-218795833
TOI-561b	TIC-377064495
TOI-561c	TIC-377064495
TOI-561d	TIC-377064495
TOI-561e	TIC-377064495
TOI-561f	TIC-377064495
TOI-628b	TIC-281408474
TOI-640b	TIC-147977348
TOI-700b	TIC-150428135
TOI-700c	TIC-150428135
TOI-700d	TIC-150428135
TOI-763b	TIC-178819686
TOI-763c	TIC-178819686
TOI-776b	TIC-306996324
TOI-776c	TIC-306996324
TOI-942b	TIC-146520535
TOI-942c	TIC-146520535
TYC3318-01333-1b	TIC-116376087
TYC3667-1280-1b	TIC-312545949
TYC4282-00605-1b	TIC-13105061
TYC8998-760-1b	TIC-449888653
TYC8998-760-1c	TIC-449888653
TrES-1b	TIC-120757718
TrES-2b	TIC-399860444
TrES-4b	TIC-159742538
UZForb	TIC-144622139
UZForc	TIC-144622139
VHSJ125601.92-125723.9b	TIC-2470992
WASP-1b	TIC-57984377
WASP-100b	TIC-38846515
WASP-107b	TIC-429302040
WASP-107c	TIC-429302040
WASP-11b	TIC-85593751
WASP-12b	TIC-86396382
WASP-123b	TIC-31858843
WASP-126b	TIC-25155310
WASP-126c	TIC-25155310
WASP-127b	TIC-169226822
WASP-129b	TIC-61538902
WASP-139b	TIC-159951311
WASP-140b	TIC-178284730
WASP-145Ab	TIC-381856447
WASP-147b	TIC-114749636
WASP-148b	TIC-115524421
WASP-148c	TIC-115524421
WASP-160Bb	TIC-32949762
WASP-164b	TIC-237320326
WASP-165b	TIC-228381868
WASP-168b	TIC-232038798
WASP-173Ab	TIC-77031414
WASP-18b	TIC-100100827
WASP-18c	TIC-100100827
WASP-180Ab	TIC-178367144
WASP-20b	TIC-211438925
WASP-23b	TIC-170102285
WASP-26b	TIC-32487566
WASP-3b	TIC-27848472
WASP-33b	TIC-129979528
WASP-36b	TIC-13349647
WASP-41b	TIC-398943781
WASP-41c	TIC-398943781
WASP-45b	TIC-120610833
WASP-49b	TIC-306362738
WASP-53b	TIC-268766053
WASP-53c	TIC-268766053
WASP-54b	TIC-61098812
WASP-55b	TIC-294301883
WASP-56b	TIC-347329162
WASP-58b	TIC-424435940
WASP-64b	TIC-52640302
WASP-65b	TIC-444013020
WASP-76b	TIC-293435336
WASP-77Ab	TIC-1129033
WASP-8b	TIC-183532609
WASP-8c	TIC-183532609
WASP-84b	TIC-350293646
WASP-87b	TIC-15445551
WASP-94Ab	TIC-92352620
WASP-94Bb	TIC-92352621
WASP-98b	TIC-166833457
WD0806-661b	TIC-306826966
WD1856+534b	TIC-267574918
Wendelstein-1b	TIC-75262942
Wendelstein-2b	TIC-209752908
XO-2Nb	TIC-356473034
XO-2Sb	TIC-356473029
XO-2Sc	TIC-356473029
YZCetb	TIC-610210976
YZCetc	TIC-610210976
YZCetd	TIC-610210976
alfArib	TIC-306349516
betCncb	TIC-458582777
betPicb	TIC-270577175
betPicc	TIC-270577175
betUMib	TIC-229540730
epsCrBb	TIC-356000102
epsErib	TIC-118572803
epsIndAb	TIC-231698181
gamCepb	TIC-367912480
iotDrab	TIC-165722603
kapCrBb	TIC-334753043
muLeob	TIC-82204610
omiCrBb	TIC-357502856
omiUMab	TIC-73416947
piMenc	TIC-261136679
psi1DraBb	TIC-441804565
rhoCrBb	TIC-458494003
rhoCrBc	TIC-458494003
tauBoob	TIC-72506701
tauCete	TIC-419015728
tauCetf	TIC-419015728
tauCetg	TIC-419015728
tauCeth	TIC-419015728
tauGemb	TIC-68984421
upsAndb	TIC-189576919
upsAndc	TIC-189576919
upsAndd	TIC-189576919
